PiuraChilensis_v1_contig_11312 	 0.88591  	 signal transduction
PiuraChilensis_v1_contig_11313 	 0.597132  	 
PiuraChilensis_v1_contig_11314 	 0.829789  	 
PiuraChilensis_v1_contig_11315 	 0.692758  	 
PiuraChilensis_v1_contig_11316 	 0.481131  	 
PiuraChilensis_v1_contig_11317 	 0.53636  	 
PiuraChilensis_v1_contig_11318 	 0.836825  	 other metabolic processes
PiuraChilensis_v1_contig_11319 	 0.750116  	 
PiuraChilensis_v1_contig_1132 	 0.634437  	 
PiuraChilensis_v1_contig_11320 	 1.14166  	 transport
PiuraChilensis_v1_contig_11321 	 0.954624  	 
PiuraChilensis_v1_contig_11322 	 0.698088  	 
PiuraChilensis_v1_contig_11323 	 0.827587  	 transport
PiuraChilensis_v1_contig_11324 	 0.787894  	 
PiuraChilensis_v1_contig_11325 	 1.0318  	 
PiuraChilensis_v1_contig_11326 	 1.00868  	 other biological processes
PiuraChilensis_v1_contig_11326 	 1.00868  	 other metabolic processes
PiuraChilensis_v1_contig_11326 	 1.00868  	 transport
PiuraChilensis_v1_contig_11327 	 0.621601  	 
PiuraChilensis_v1_contig_11328 	 0.29762  	 
PiuraChilensis_v1_contig_11329 	 0.736653  	 other biological processes
PiuraChilensis_v1_contig_1133 	 1.36822  	 
PiuraChilensis_v1_contig_11330 	 0.430896  	 other metabolic processes
PiuraChilensis_v1_contig_11330 	 0.430896  	 protein metabolism
PiuraChilensis_v1_contig_11331 	 0.574123  	 
PiuraChilensis_v1_contig_11332 	 0.840204  	 
PiuraChilensis_v1_contig_11333 	 0.597729  	 
PiuraChilensis_v1_contig_11334 	 0.853893  	 
PiuraChilensis_v1_contig_11335 	 0.877378  	 protein metabolism
PiuraChilensis_v1_contig_11336 	 0.75743  	 RNA metabolism
PiuraChilensis_v1_contig_11337 	 0.743195  	 
PiuraChilensis_v1_contig_11338 	 0.849293  	 other biological processes
PiuraChilensis_v1_contig_11338 	 0.849293  	 protein metabolism
PiuraChilensis_v1_contig_11339 	 0.590238  	 
PiuraChilensis_v1_contig_1134 	 0.791405  	 
PiuraChilensis_v1_contig_11340 	 0.929898  	 
PiuraChilensis_v1_contig_11341 	 0.782363  	 
PiuraChilensis_v1_contig_11342 	 0.492705  	 
PiuraChilensis_v1_contig_11343 	 1.02643  	 
PiuraChilensis_v1_contig_11344 	 1.11486  	 RNA metabolism
PiuraChilensis_v1_contig_11344 	 1.11486  	 transport
PiuraChilensis_v1_contig_11345 	 1.13253  	 developmental processes
PiuraChilensis_v1_contig_11345 	 1.13253  	 other biological processes
PiuraChilensis_v1_contig_11345 	 1.13253  	 other metabolic processes
PiuraChilensis_v1_contig_11346 	 0.534864  	 transport
PiuraChilensis_v1_contig_11347 	 0.545582  	 
PiuraChilensis_v1_contig_11348 	 0.962084  	 
PiuraChilensis_v1_contig_11349 	 0.553047  	 
PiuraChilensis_v1_contig_1135 	 0.975844  	 
PiuraChilensis_v1_contig_11350 	 0.684991  	 
PiuraChilensis_v1_contig_11351 	 0.553624  	 protein metabolism
PiuraChilensis_v1_contig_11352 	 1.17081  	 DNA metabolism
PiuraChilensis_v1_contig_11352 	 1.17081  	 RNA metabolism
PiuraChilensis_v1_contig_11352 	 1.17081  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11352 	 1.17081  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11352 	 1.17081  	 other metabolic processes
PiuraChilensis_v1_contig_11352 	 1.17081  	 protein metabolism
PiuraChilensis_v1_contig_11352 	 1.17081  	 signal transduction
PiuraChilensis_v1_contig_11353 	 1.04316  	 RNA metabolism
PiuraChilensis_v1_contig_11353 	 1.04316  	 death
PiuraChilensis_v1_contig_11354 	 0.983797  	 other metabolic processes
PiuraChilensis_v1_contig_11355 	 0.658549  	 
PiuraChilensis_v1_contig_11356 	 0.765444  	 RNA metabolism
PiuraChilensis_v1_contig_11356 	 0.765444  	 cell adhesion
PiuraChilensis_v1_contig_11356 	 0.765444  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11356 	 0.765444  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11356 	 0.765444  	 developmental processes
PiuraChilensis_v1_contig_11356 	 0.765444  	 other biological processes
PiuraChilensis_v1_contig_11356 	 0.765444  	 protein metabolism
PiuraChilensis_v1_contig_11356 	 0.765444  	 signal transduction
PiuraChilensis_v1_contig_11357 	 0.738215  	 
PiuraChilensis_v1_contig_11358 	 0.558882  	 
PiuraChilensis_v1_contig_11359 	 0.594268  	 
PiuraChilensis_v1_contig_1136 	 0.847959  	 
PiuraChilensis_v1_contig_11360 	 0.883234  	 
PiuraChilensis_v1_contig_11361 	 0.90643  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11361 	 0.90643  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11361 	 0.90643  	 cell-cell signaling
PiuraChilensis_v1_contig_11361 	 0.90643  	 death
PiuraChilensis_v1_contig_11361 	 0.90643  	 other biological processes
PiuraChilensis_v1_contig_11361 	 0.90643  	 other metabolic processes
PiuraChilensis_v1_contig_11361 	 0.90643  	 protein metabolism
PiuraChilensis_v1_contig_11361 	 0.90643  	 signal transduction
PiuraChilensis_v1_contig_11362 	 0.940088  	 
PiuraChilensis_v1_contig_11363 	 1.14655  	 transport
PiuraChilensis_v1_contig_11364 	 0.669047  	 
PiuraChilensis_v1_contig_11365 	 0.52242  	 
PiuraChilensis_v1_contig_11366 	 0.818359  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11366 	 0.818359  	 developmental processes
PiuraChilensis_v1_contig_11366 	 0.818359  	 other biological processes
PiuraChilensis_v1_contig_11366 	 0.818359  	 other metabolic processes
PiuraChilensis_v1_contig_11366 	 0.818359  	 protein metabolism
PiuraChilensis_v1_contig_11367 	 0.867052  	 DNA metabolism
PiuraChilensis_v1_contig_11367 	 0.867052  	 RNA metabolism
PiuraChilensis_v1_contig_11367 	 0.867052  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11367 	 0.867052  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11367 	 0.867052  	 other biological processes
PiuraChilensis_v1_contig_11367 	 0.867052  	 other metabolic processes
PiuraChilensis_v1_contig_11367 	 0.867052  	 protein metabolism
PiuraChilensis_v1_contig_11368 	 1.01733  	 death
PiuraChilensis_v1_contig_11368 	 1.01733  	 other metabolic processes
PiuraChilensis_v1_contig_11368 	 1.01733  	 protein metabolism
PiuraChilensis_v1_contig_11368 	 1.01733  	 signal transduction
PiuraChilensis_v1_contig_11369 	 1.29045  	 other metabolic processes
PiuraChilensis_v1_contig_1137 	 0.548686  	 other biological processes
PiuraChilensis_v1_contig_1137 	 0.548686  	 other metabolic processes
PiuraChilensis_v1_contig_11370 	 1.11744  	 RNA metabolism
PiuraChilensis_v1_contig_11370 	 1.11744  	 other biological processes
PiuraChilensis_v1_contig_11370 	 1.11744  	 protein metabolism
PiuraChilensis_v1_contig_11370 	 1.11744  	 transport
PiuraChilensis_v1_contig_11371 	 0.844829  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11371 	 0.844829  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11371 	 0.844829  	 death
PiuraChilensis_v1_contig_11371 	 0.844829  	 developmental processes
PiuraChilensis_v1_contig_11371 	 0.844829  	 other biological processes
PiuraChilensis_v1_contig_11371 	 0.844829  	 other metabolic processes
PiuraChilensis_v1_contig_11371 	 0.844829  	 protein metabolism
PiuraChilensis_v1_contig_11371 	 0.844829  	 signal transduction
PiuraChilensis_v1_contig_11371 	 0.844829  	 transport
PiuraChilensis_v1_contig_11372 	 0.525306  	 
PiuraChilensis_v1_contig_11373 	 0.484365  	 
PiuraChilensis_v1_contig_11374 	 1.10488  	 
PiuraChilensis_v1_contig_11375 	 0.624161  	 RNA metabolism
PiuraChilensis_v1_contig_11376 	 0.530837  	 RNA metabolism
PiuraChilensis_v1_contig_11376 	 0.530837  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11376 	 0.530837  	 protein metabolism
PiuraChilensis_v1_contig_11377 	 1.07263  	 protein metabolism
PiuraChilensis_v1_contig_11377 	 1.07263  	 stress response
PiuraChilensis_v1_contig_11378 	 1.26025  	 signal transduction
PiuraChilensis_v1_contig_11379 	 0.794795  	 
PiuraChilensis_v1_contig_1138 	 0.796191  	 developmental processes
PiuraChilensis_v1_contig_1138 	 0.796191  	 other biological processes
PiuraChilensis_v1_contig_1138 	 0.796191  	 other metabolic processes
PiuraChilensis_v1_contig_1138 	 0.796191  	 protein metabolism
PiuraChilensis_v1_contig_11380 	 0.641605  	 RNA metabolism
PiuraChilensis_v1_contig_11380 	 0.641605  	 stress response
PiuraChilensis_v1_contig_11380 	 0.641605  	 transport
PiuraChilensis_v1_contig_11381 	 0.897215  	 RNA metabolism
PiuraChilensis_v1_contig_11381 	 0.897215  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11381 	 0.897215  	 developmental processes
PiuraChilensis_v1_contig_11382 	 0.937816  	 
PiuraChilensis_v1_contig_11383 	 0.647109  	 DNA metabolism
PiuraChilensis_v1_contig_11383 	 0.647109  	 other biological processes
PiuraChilensis_v1_contig_11383 	 0.647109  	 other metabolic processes
PiuraChilensis_v1_contig_11383 	 0.647109  	 stress response
PiuraChilensis_v1_contig_11384 	 1.09072  	 
PiuraChilensis_v1_contig_11385 	 0.673193  	 other metabolic processes
PiuraChilensis_v1_contig_11386 	 0.99189  	 
PiuraChilensis_v1_contig_11387 	 0.85788  	 
PiuraChilensis_v1_contig_11388 	 0.827436  	 protein metabolism
PiuraChilensis_v1_contig_11389 	 0.999473  	 cell-cell signaling
PiuraChilensis_v1_contig_11389 	 0.999473  	 developmental processes
PiuraChilensis_v1_contig_11389 	 0.999473  	 other biological processes
PiuraChilensis_v1_contig_11389 	 0.999473  	 protein metabolism
PiuraChilensis_v1_contig_1139 	 0.685655  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1139 	 0.685655  	 other biological processes
PiuraChilensis_v1_contig_11390 	 0.752474  	 RNA metabolism
PiuraChilensis_v1_contig_11390 	 0.752474  	 other biological processes
PiuraChilensis_v1_contig_11391 	 0.645928  	 
PiuraChilensis_v1_contig_11392 	 0.941884  	 
PiuraChilensis_v1_contig_11393 	 1.10949  	 other metabolic processes
PiuraChilensis_v1_contig_11394 	 0.915027  	 other metabolic processes
PiuraChilensis_v1_contig_11395 	 0.5998  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11395 	 0.5998  	 other metabolic processes
PiuraChilensis_v1_contig_11395 	 0.5998  	 protein metabolism
PiuraChilensis_v1_contig_11396 	 1.01282  	 
PiuraChilensis_v1_contig_11397 	 0.581061  	 
PiuraChilensis_v1_contig_11398 	 1.10967  	 
PiuraChilensis_v1_contig_11399 	 0.833379  	 RNA metabolism
PiuraChilensis_v1_contig_114 	 0.785883  	 cell adhesion
PiuraChilensis_v1_contig_1140 	 0.778191  	 
PiuraChilensis_v1_contig_11400 	 1.16474  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11401 	 0.498507  	 
PiuraChilensis_v1_contig_11402 	 0.862797  	 
PiuraChilensis_v1_contig_11403 	 1.09671  	 other metabolic processes
PiuraChilensis_v1_contig_11404 	 1.14642  	 
PiuraChilensis_v1_contig_11405 	 1.40329  	 
PiuraChilensis_v1_contig_11406 	 1.02099  	 developmental processes
PiuraChilensis_v1_contig_11406 	 1.02099  	 other biological processes
PiuraChilensis_v1_contig_11406 	 1.02099  	 other metabolic processes
PiuraChilensis_v1_contig_11406 	 1.02099  	 stress response
PiuraChilensis_v1_contig_11407 	 0.629147  	 other metabolic processes
PiuraChilensis_v1_contig_11408 	 0.804217  	 
PiuraChilensis_v1_contig_11409 	 0.898583  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11409 	 0.898583  	 developmental processes
PiuraChilensis_v1_contig_11409 	 0.898583  	 other metabolic processes
PiuraChilensis_v1_contig_11409 	 0.898583  	 protein metabolism
PiuraChilensis_v1_contig_11409 	 0.898583  	 signal transduction
PiuraChilensis_v1_contig_1141 	 0.819747  	 transport
PiuraChilensis_v1_contig_11410 	 0.418415  	 cell adhesion
PiuraChilensis_v1_contig_11411 	 0.921929  	 RNA metabolism
PiuraChilensis_v1_contig_11412 	 0.376447  	 other biological processes
PiuraChilensis_v1_contig_11413 	 0.638363  	 
PiuraChilensis_v1_contig_11414 	 0.935767  	 stress response
PiuraChilensis_v1_contig_11414 	 0.935767  	 transport
PiuraChilensis_v1_contig_11415 	 0.839409  	 
PiuraChilensis_v1_contig_11416 	 0.624233  	 DNA metabolism
PiuraChilensis_v1_contig_11416 	 0.624233  	 RNA metabolism
PiuraChilensis_v1_contig_11416 	 0.624233  	 other biological processes
PiuraChilensis_v1_contig_11417 	 1.00208  	 protein metabolism
PiuraChilensis_v1_contig_11417 	 1.00208  	 signal transduction
PiuraChilensis_v1_contig_11417 	 1.00208  	 stress response
PiuraChilensis_v1_contig_11418 	 0.634062  	 
PiuraChilensis_v1_contig_11419 	 0.670795  	 transport
PiuraChilensis_v1_contig_1142 	 1.29227  	 protein metabolism
PiuraChilensis_v1_contig_11420 	 0.684751  	 
PiuraChilensis_v1_contig_11421 	 0.406113  	 
PiuraChilensis_v1_contig_11422 	 1.14811  	 
PiuraChilensis_v1_contig_11423 	 1.10327  	 other biological processes
PiuraChilensis_v1_contig_11424 	 0.59511  	 RNA metabolism
PiuraChilensis_v1_contig_11424 	 0.59511  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11424 	 0.59511  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11424 	 0.59511  	 death
PiuraChilensis_v1_contig_11424 	 0.59511  	 other biological processes
PiuraChilensis_v1_contig_11424 	 0.59511  	 other metabolic processes
PiuraChilensis_v1_contig_11424 	 0.59511  	 protein metabolism
PiuraChilensis_v1_contig_11424 	 0.59511  	 signal transduction
PiuraChilensis_v1_contig_11424 	 0.59511  	 stress response
PiuraChilensis_v1_contig_11424 	 0.59511  	 transport
PiuraChilensis_v1_contig_11425 	 0.779747  	 
PiuraChilensis_v1_contig_11426 	 1.04065  	 
PiuraChilensis_v1_contig_11427 	 0.37169  	 
PiuraChilensis_v1_contig_11428 	 0.565329  	 
PiuraChilensis_v1_contig_11429 	 0.881615  	 
PiuraChilensis_v1_contig_1143 	 0.795221  	 
PiuraChilensis_v1_contig_11430 	 0.951982  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11430 	 0.951982  	 developmental processes
PiuraChilensis_v1_contig_11430 	 0.951982  	 other biological processes
PiuraChilensis_v1_contig_11431 	 0.311106  	 
PiuraChilensis_v1_contig_11432 	 1.09821  	 
PiuraChilensis_v1_contig_11433 	 0.718088  	 
PiuraChilensis_v1_contig_11434 	 1.44251  	 
PiuraChilensis_v1_contig_11435 	 0.912445  	 
PiuraChilensis_v1_contig_11436 	 0.924115  	 
PiuraChilensis_v1_contig_11437 	 0.510771  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11437 	 0.510771  	 other biological processes
PiuraChilensis_v1_contig_11437 	 0.510771  	 protein metabolism
PiuraChilensis_v1_contig_11438 	 0.762636  	 
PiuraChilensis_v1_contig_11439 	 0.834936  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11439 	 0.834936  	 developmental processes
PiuraChilensis_v1_contig_11439 	 0.834936  	 other biological processes
PiuraChilensis_v1_contig_11439 	 0.834936  	 stress response
PiuraChilensis_v1_contig_11439 	 0.834936  	 transport
PiuraChilensis_v1_contig_1144 	 0.986039  	 
PiuraChilensis_v1_contig_11440 	 0.947424  	 other biological processes
PiuraChilensis_v1_contig_11440 	 0.947424  	 transport
PiuraChilensis_v1_contig_11441 	 1.22888  	 
PiuraChilensis_v1_contig_11442 	 0.635688  	 RNA metabolism
PiuraChilensis_v1_contig_11443 	 0.946765  	 
PiuraChilensis_v1_contig_11444 	 0.725698  	 RNA metabolism
PiuraChilensis_v1_contig_11444 	 0.725698  	 death
PiuraChilensis_v1_contig_11444 	 0.725698  	 signal transduction
PiuraChilensis_v1_contig_11445 	 1.03934  	 RNA metabolism
PiuraChilensis_v1_contig_11445 	 1.03934  	 developmental processes
PiuraChilensis_v1_contig_11446 	 0.868263  	 other metabolic processes
PiuraChilensis_v1_contig_11447 	 0.864576  	 
PiuraChilensis_v1_contig_11448 	 0.708787  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11448 	 0.708787  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11448 	 0.708787  	 developmental processes
PiuraChilensis_v1_contig_11448 	 0.708787  	 other biological processes
PiuraChilensis_v1_contig_11448 	 0.708787  	 other metabolic processes
PiuraChilensis_v1_contig_11448 	 0.708787  	 signal transduction
PiuraChilensis_v1_contig_11448 	 0.708787  	 transport
PiuraChilensis_v1_contig_11449 	 0.654246  	 
PiuraChilensis_v1_contig_1145 	 0.993397  	 
PiuraChilensis_v1_contig_11450 	 0.372345  	 
PiuraChilensis_v1_contig_11451 	 0.965489  	 
PiuraChilensis_v1_contig_11452 	 0.759426  	 
PiuraChilensis_v1_contig_11453 	 1.3324  	 
PiuraChilensis_v1_contig_11454 	 0.665287  	 
PiuraChilensis_v1_contig_11455 	 0.793542  	 protein metabolism
PiuraChilensis_v1_contig_11455 	 0.793542  	 stress response
PiuraChilensis_v1_contig_11456 	 1.09152  	 
PiuraChilensis_v1_contig_11457 	 0.422933  	 
PiuraChilensis_v1_contig_11458 	 0.864999  	 
PiuraChilensis_v1_contig_11459 	 0.977663  	 
PiuraChilensis_v1_contig_1146 	 1.16908  	 
PiuraChilensis_v1_contig_11460 	 0.781071  	 
PiuraChilensis_v1_contig_11461 	 0.547856  	 
PiuraChilensis_v1_contig_11462 	 1.04431  	 
PiuraChilensis_v1_contig_11463 	 0.541474  	 developmental processes
PiuraChilensis_v1_contig_11463 	 0.541474  	 other biological processes
PiuraChilensis_v1_contig_11463 	 0.541474  	 other metabolic processes
PiuraChilensis_v1_contig_11463 	 0.541474  	 protein metabolism
PiuraChilensis_v1_contig_11464 	 0.668084  	 
PiuraChilensis_v1_contig_11465 	 0.846735  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11465 	 0.846735  	 death
PiuraChilensis_v1_contig_11465 	 0.846735  	 developmental processes
PiuraChilensis_v1_contig_11465 	 0.846735  	 other biological processes
PiuraChilensis_v1_contig_11465 	 0.846735  	 other metabolic processes
PiuraChilensis_v1_contig_11465 	 0.846735  	 protein metabolism
PiuraChilensis_v1_contig_11465 	 0.846735  	 signal transduction
PiuraChilensis_v1_contig_11465 	 0.846735  	 stress response
PiuraChilensis_v1_contig_11466 	 0.683424  	 
PiuraChilensis_v1_contig_11467 	 0.971266  	 other biological processes
PiuraChilensis_v1_contig_11468 	 0.587426  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11468 	 0.587426  	 other biological processes
PiuraChilensis_v1_contig_11468 	 0.587426  	 protein metabolism
PiuraChilensis_v1_contig_11468 	 0.587426  	 signal transduction
PiuraChilensis_v1_contig_11468 	 0.587426  	 transport
PiuraChilensis_v1_contig_11469 	 0.765326  	 other metabolic processes
PiuraChilensis_v1_contig_1147 	 0.33796  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1147 	 0.33796  	 developmental processes
PiuraChilensis_v1_contig_11470 	 0.543375  	 
PiuraChilensis_v1_contig_11471 	 0.807852  	 other biological processes
PiuraChilensis_v1_contig_11471 	 0.807852  	 transport
PiuraChilensis_v1_contig_11472 	 1.12033  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11472 	 1.12033  	 other biological processes
PiuraChilensis_v1_contig_11472 	 1.12033  	 other metabolic processes
PiuraChilensis_v1_contig_11472 	 1.12033  	 signal transduction
PiuraChilensis_v1_contig_11473 	 1.21271  	 other metabolic processes
PiuraChilensis_v1_contig_11473 	 1.21271  	 signal transduction
PiuraChilensis_v1_contig_11473 	 1.21271  	 transport
PiuraChilensis_v1_contig_11474 	 0.545253  	 
PiuraChilensis_v1_contig_11475 	 0.656562  	 
PiuraChilensis_v1_contig_11476 	 0.717635  	 RNA metabolism
PiuraChilensis_v1_contig_11477 	 0.867073  	 
PiuraChilensis_v1_contig_11478 	 0.836801  	 DNA metabolism
PiuraChilensis_v1_contig_11478 	 0.836801  	 RNA metabolism
PiuraChilensis_v1_contig_11478 	 0.836801  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11478 	 0.836801  	 other biological processes
PiuraChilensis_v1_contig_11478 	 0.836801  	 stress response
PiuraChilensis_v1_contig_11479 	 0.837644  	 
PiuraChilensis_v1_contig_1148 	 0.855704  	 
PiuraChilensis_v1_contig_11480 	 0.526635  	 DNA metabolism
PiuraChilensis_v1_contig_11480 	 0.526635  	 death
PiuraChilensis_v1_contig_11480 	 0.526635  	 stress response
PiuraChilensis_v1_contig_11481 	 0.588205  	 RNA metabolism
PiuraChilensis_v1_contig_11481 	 0.588205  	 developmental processes
PiuraChilensis_v1_contig_11482 	 0.519291  	 
PiuraChilensis_v1_contig_11483 	 0.660065  	 other metabolic processes
PiuraChilensis_v1_contig_11484 	 1.10098  	 other metabolic processes
PiuraChilensis_v1_contig_11485 	 0.606909  	 other metabolic processes
PiuraChilensis_v1_contig_11485 	 0.606909  	 protein metabolism
PiuraChilensis_v1_contig_11486 	 0.94076  	 RNA metabolism
PiuraChilensis_v1_contig_11486 	 0.94076  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11486 	 0.94076  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11486 	 0.94076  	 death
PiuraChilensis_v1_contig_11486 	 0.94076  	 developmental processes
PiuraChilensis_v1_contig_11486 	 0.94076  	 other biological processes
PiuraChilensis_v1_contig_11486 	 0.94076  	 other metabolic processes
PiuraChilensis_v1_contig_11486 	 0.94076  	 protein metabolism
PiuraChilensis_v1_contig_11486 	 0.94076  	 signal transduction
PiuraChilensis_v1_contig_11486 	 0.94076  	 stress response
PiuraChilensis_v1_contig_11486 	 0.94076  	 transport
PiuraChilensis_v1_contig_11487 	 1.11992  	 RNA metabolism
PiuraChilensis_v1_contig_11487 	 1.11992  	 other metabolic processes
PiuraChilensis_v1_contig_11487 	 1.11992  	 protein metabolism
PiuraChilensis_v1_contig_11487 	 1.11992  	 signal transduction
PiuraChilensis_v1_contig_11487 	 1.11992  	 stress response
PiuraChilensis_v1_contig_11488 	 0.874847  	 other biological processes
PiuraChilensis_v1_contig_11489 	 1.01846  	 
PiuraChilensis_v1_contig_1149 	 0.881757  	 cell-cell signaling
PiuraChilensis_v1_contig_1149 	 0.881757  	 other biological processes
PiuraChilensis_v1_contig_1149 	 0.881757  	 other metabolic processes
PiuraChilensis_v1_contig_1149 	 0.881757  	 transport
PiuraChilensis_v1_contig_11490 	 0.652476  	 
PiuraChilensis_v1_contig_11491 	 0.628735  	 
PiuraChilensis_v1_contig_11492 	 0.902132  	 developmental processes
PiuraChilensis_v1_contig_11492 	 0.902132  	 other metabolic processes
PiuraChilensis_v1_contig_11493 	 0.528211  	 
PiuraChilensis_v1_contig_11494 	 0.834245  	 other metabolic processes
PiuraChilensis_v1_contig_11495 	 0.689976  	 
PiuraChilensis_v1_contig_11496 	 0.735078  	 
PiuraChilensis_v1_contig_11497 	 0.568262  	 
PiuraChilensis_v1_contig_11498 	 1.00841  	 
PiuraChilensis_v1_contig_11499 	 0.716096  	 protein metabolism
PiuraChilensis_v1_contig_115 	 0.972669  	 developmental processes
PiuraChilensis_v1_contig_115 	 0.972669  	 other biological processes
PiuraChilensis_v1_contig_115 	 0.972669  	 protein metabolism
PiuraChilensis_v1_contig_1150 	 0.90258  	 RNA metabolism
PiuraChilensis_v1_contig_1150 	 0.90258  	 other biological processes
PiuraChilensis_v1_contig_1150 	 0.90258  	 other metabolic processes
PiuraChilensis_v1_contig_1150 	 0.90258  	 signal transduction
PiuraChilensis_v1_contig_11500 	 0.787638  	 other metabolic processes
PiuraChilensis_v1_contig_11501 	 0.635099  	 
PiuraChilensis_v1_contig_11502 	 0.886332  	 
PiuraChilensis_v1_contig_11503 	 0.590348  	 
PiuraChilensis_v1_contig_11504 	 1.26319  	 
PiuraChilensis_v1_contig_11505 	 1.06362  	 
PiuraChilensis_v1_contig_11506 	 0.542809  	 transport
PiuraChilensis_v1_contig_11507 	 1.14162  	 other biological processes
PiuraChilensis_v1_contig_11507 	 1.14162  	 transport
PiuraChilensis_v1_contig_11508 	 0.699614  	 other metabolic processes
PiuraChilensis_v1_contig_11509 	 0.530132  	 
PiuraChilensis_v1_contig_1151 	 1.02512  	 
PiuraChilensis_v1_contig_11510 	 0.457381  	 
PiuraChilensis_v1_contig_11511 	 1.24902  	 
PiuraChilensis_v1_contig_11512 	 0.623796  	 
PiuraChilensis_v1_contig_11513 	 0.649477  	 
PiuraChilensis_v1_contig_11514 	 0.8502  	 
PiuraChilensis_v1_contig_11515 	 0.527092  	 transport
PiuraChilensis_v1_contig_11516 	 0.434557  	 RNA metabolism
PiuraChilensis_v1_contig_11516 	 0.434557  	 cell cycle and proliferation
PiuraChilensis_v1_contig_11516 	 0.434557  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11516 	 0.434557  	 other metabolic processes
PiuraChilensis_v1_contig_11517 	 0.435511  	 
PiuraChilensis_v1_contig_11518 	 0.522122  	 
PiuraChilensis_v1_contig_11519 	 0.79944  	 
PiuraChilensis_v1_contig_1152 	 0.602559  	 RNA metabolism
PiuraChilensis_v1_contig_1152 	 0.602559  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1152 	 0.602559  	 cell-cell signaling
PiuraChilensis_v1_contig_1152 	 0.602559  	 developmental processes
PiuraChilensis_v1_contig_1152 	 0.602559  	 other biological processes
PiuraChilensis_v1_contig_1152 	 0.602559  	 other metabolic processes
PiuraChilensis_v1_contig_1152 	 0.602559  	 protein metabolism
PiuraChilensis_v1_contig_1152 	 0.602559  	 stress response
PiuraChilensis_v1_contig_1152 	 0.602559  	 transport
PiuraChilensis_v1_contig_11520 	 1.00012  	 transport
PiuraChilensis_v1_contig_11521 	 1.17132  	 
PiuraChilensis_v1_contig_11522 	 0.956774  	 
PiuraChilensis_v1_contig_11523 	 0.766578  	 
PiuraChilensis_v1_contig_11524 	 0.762237  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11524 	 0.762237  	 developmental processes
PiuraChilensis_v1_contig_11524 	 0.762237  	 other biological processes
PiuraChilensis_v1_contig_11524 	 0.762237  	 signal transduction
PiuraChilensis_v1_contig_11524 	 0.762237  	 transport
PiuraChilensis_v1_contig_11525 	 1.20724  	 RNA metabolism
PiuraChilensis_v1_contig_11525 	 1.20724  	 other metabolic processes
PiuraChilensis_v1_contig_11525 	 1.20724  	 signal transduction
PiuraChilensis_v1_contig_11526 	 0.840293  	 other biological processes
PiuraChilensis_v1_contig_11526 	 0.840293  	 other metabolic processes
PiuraChilensis_v1_contig_11526 	 0.840293  	 stress response
PiuraChilensis_v1_contig_11526 	 0.840293  	 transport
PiuraChilensis_v1_contig_11527 	 0.590891  	 
PiuraChilensis_v1_contig_11528 	 0.823689  	 
PiuraChilensis_v1_contig_11529 	 1.10471  	 
PiuraChilensis_v1_contig_1153 	 0.691711  	 other metabolic processes
PiuraChilensis_v1_contig_11530 	 0.475781  	 RNA metabolism
PiuraChilensis_v1_contig_11530 	 0.475781  	 protein metabolism
PiuraChilensis_v1_contig_11531 	 1.75304  	 other metabolic processes
PiuraChilensis_v1_contig_11532 	 0.758244  	 RNA metabolism
PiuraChilensis_v1_contig_11532 	 0.758244  	 cell organization and biogenesis
PiuraChilensis_v1_contig_11533 	 0.488851  	 
PiuraChilensis_v1_contig_11534 	 1.21786  	 
PiuraChilensis_v1_contig_11535 	 1.25  	 
PiuraChilensis_v1_contig_11536 	 0.772382  	 
